Date,Time,Open,High,Low,Close,Volume
02/08/2022,20:00,0.11505642533302307,0.11509515345096588,0.11504848301410675,0.11508442461490631,287
02/08/2022,21:00,0.11508388072252274,0.11508700251579285,0.11505536735057831,0.11506418883800507,190
02/08/2022,22:00,0.11506394296884537,0.11508125066757202,0.11505690962076187,0.11507029831409454,0
02/08/2022,23:00,0.1150701716542244,0.11509767919778824,0.1150604858994484,0.1150604858994484,0
02/09/2022,00:00,0.11505825072526932,0.12425417453050613,0.11505531519651413,0.12414214760065079,0
02/09/2022,01:00,0.12414254993200302,0.12892106175422668,0.12414254993200302,0.12802711129188538,940
02/09/2022,02:00,0.12802767753601074,0.12803366780281067,0.12801288068294525,0.1280246078968048,690
02/09/2022,03:00,0.1280243694782257,0.12803660333156586,0.12802183628082275,0.12802891433238983,5
02/09/2022,04:00,0.1280299574136734,0.12805239856243134,0.12802480161190033,0.12803150713443756,749
02/09/2022,05:00,0.12803049385547638,0.13212205469608307,0.1197504848241806,0.13211365044116974,1979
02/09/2022,06:00,0.13211257755756378,0.1321425884962082,0.12073854357004166,0.12083915621042252,5327
02/09/2022,07:00,0.12084025144577026,0.12094113975763321,0.12074119597673416,0.12084722518920898,4676
02/09/2022,08:00,0.1208462342619896,0.12085641175508499,0.1208336278796196,0.12083929032087326,5258
02/09/2022,09:00,0.1208382099866867,0.12085244059562683,0.1208098828792572,0.12081363052129745,4519
02/09/2022,10:00,0.12081332504749298,0.12082275748252869,0.12080451846122742,0.1208137571811676,5844
02/09/2022,11:00,0.1208159327507019,0.12174732983112335,0.11974874883890152,0.11985419690608978,537
02/09/2022,12:00,0.11985518783330917,0.11988534033298492,0.1198534443974495,0.11985531449317932,766
02/09/2022,13:00,0.11985456198453903,0.1198788434267044,0.11855781823396683,0.11885427683591843,1467
02/09/2022,14:00,0.11885154992341995,0.11887608468532562,0.11884783208370209,0.11885284632444382,4440
02/09/2022,15:00,0.1188550591468811,0.11886975914239883,0.11884556710720062,0.1188487634062767,5195
02/09/2022,16:00,0.11884982883930206,0.11886710673570633,0.11883827298879623,0.11885001510381699,4547
02/09/2022,17:00,0.11885160952806473,0.11887624114751816,0.11881382018327713,0.11881398409605026,4817
02/09/2022,18:00,0.11881475150585175,0.11882012337446213,0.11880134791135788,0.11880312114953995,5173
02/09/2022,19:00,0.11880680173635483,0.1188444271683693,0.11880680173635483,0.1188068613409996,5237
02/09/2022,20:00,0.11880990117788315,0.11882340162992477,0.11880812793970108,0.11880812793970108,3904
02/09/2022,21:00,0.11880727857351303,0.11882446706295013,0.11880727857351303,0.11880888044834137,4669
02/09/2022,22:00,0.11880883574485779,0.11882277578115463,0.11880519241094589,0.11882025003433228,5355
02/09/2022,23:00,0.11881935596466064,0.11882318556308746,0.11880822479724884,0.1188153624534607,4299
02/10/2022,00:00,0.11881569772958755,0.11932075023651123,0.1183159276843071,0.1193164512515068,3300
02/10/2022,01:00,0.1193164512515068,0.11933238804340363,0.11930982023477554,0.11931899935007095,3327
02/10/2022,02:00,0.11931898444890976,0.1193377822637558,0.11931581050157547,0.11932088434696198,4244
02/10/2022,03:00,0.11931966990232468,0.11933624744415283,0.11930891126394272,0.11933442205190659,4932
02/10/2022,04:00,0.1193346306681633,0.11933774501085281,0.11931005865335464,0.11931556463241577,4038
02/10/2022,05:00,0.11931577324867249,0.11932668834924698,0.11930547654628754,0.11932533234357834,2485
02/10/2022,06:00,0.11932596564292908,0.11932596564292908,0.11929674446582794,0.11931988596916199,0
02/10/2022,07:00,0.11931655555963516,0.11932217329740524,0.11929693818092346,0.11930488049983978,13
02/10/2022,08:00,0.11930322647094727,0.11932990700006485,0.11927757412195206,0.11932001262903214,0
02/10/2022,09:00,0.11931919306516647,0.1193254292011261,0.11929499357938766,0.11932381242513657,116
02/10/2022,10:00,0.1193241998553276,0.11933793872594833,0.11929748952388763,0.11930304765701294,0
02/10/2022,11:00,0.11930283904075623,0.11931751668453217,0.11927388608455658,0.11929024755954742,3874
02/10/2022,12:00,0.11929011344909668,0.11929403245449066,0.11926834285259247,0.11928486078977585,4525
02/10/2022,13:00,0.11927817761898041,0.11928904056549072,0.11926335841417313,0.11928002536296844,2646
02/10/2022,14:00,0.11928144842386246,0.11931436508893967,0.11927375942468643,0.11928252875804901,1021
02/10/2022,15:00,0.11929481476545334,0.1193220391869545,0.11926856637001038,0.11929827928543091,0
02/10/2022,16:00,0.11929772049188614,0.11929792910814285,0.11927575618028641,0.1192791759967804,614
02/10/2022,17:00,0.11928027868270874,0.11930592358112335,0.11927381902933121,0.11928915977478027,0
02/10/2022,18:00,0.11929123103618622,0.11929191648960114,0.1192706897854805,0.11927620321512222,639
02/10/2022,19:00,0.11927647888660431,0.11928990483283997,0.11926272511482239,0.11927293241024017,0
02/10/2022,20:00,0.11926642060279846,0.11929306387901306,0.11608879268169403,0.11608879268169403,87
02/10/2022,21:00,0.1160888597369194,0.1160888597369194,0.11606869846582413,0.11607516556978226,0
02/10/2022,22:00,0.11607763171195984,0.11610009521245956,0.11606158316135406,0.11607897281646729,0
02/10/2022,23:00,0.11608008295297623,0.11619087308645248,0.11606988310813904,0.11618822813034058,0
02/11/2022,00:00,0.11618701368570328,0.11619497090578079,0.11616785079240799,0.11616994440555573,0
02/11/2022,01:00,0.11617076396942139,0.11620117723941803,0.11616913974285126,0.11617419868707657,323
02/11/2022,02:00,0.11617507040500641,0.1161872148513794,0.11616206169128418,0.11616320163011551,0
02/11/2022,03:00,0.11616456508636475,0.11619691550731659,0.11616256833076477,0.11618538945913315,0
02/11/2022,04:00,0.11618530750274658,0.11618530750274658,0.11615997552871704,0.11617175489664078,0
02/11/2022,05:00,0.11617011576890945,0.11618411540985107,0.11615948379039764,0.11617740988731384,0
02/11/2022,06:00,0.11617619544267654,0.11639256030321121,0.11616504192352295,0.11617053300142288,0
02/11/2022,07:00,0.1161690205335617,0.11640573292970657,0.1161690205335617,0.11640096455812454,0
02/11/2022,08:00,0.11639836430549622,0.1164112389087677,0.1163594201207161,0.11636579036712646,0
02/11/2022,09:00,0.11636269837617874,0.11639147996902466,0.11632924526929855,0.11638061702251434,0
02/11/2022,10:00,0.11637984961271286,0.11638137698173523,0.11615957319736481,0.11617421358823776,0
02/11/2022,11:00,0.11617274582386017,0.11617402732372284,0.11615688353776932,0.1161608025431633,0
02/11/2022,12:00,0.11616162210702896,0.1161830797791481,0.11615864932537079,0.1161830797791481,51
02/11/2022,13:00,0.11618208140134811,0.11620704084634781,0.11616652458906174,0.11618568748235703,244
02/11/2022,14:00,0.1161864772439003,0.11621017009019852,0.11616247147321701,0.11617746204137802,0
02/11/2022,15:00,0.11617667227983475,0.11619433760643005,0.11616618186235428,0.11618035286664963,160
02/11/2022,16:00,0.11617643386125565,0.11618895828723907,0.11616089940071106,0.11618094891309738,0
02/11/2022,17:00,0.11617929488420486,0.11619359254837036,0.11616822332143784,0.11616822332143784,0
02/11/2022,18:00,0.11616788059473038,0.11618369817733765,0.11616504192352295,0.11617934703826904,0
02/11/2022,19:00,0.1161804050207138,0.11619579792022705,0.11616836488246918,0.11617420613765717,72
02/11/2022,20:00,0.11617287248373032,0.11620581150054932,0.11616691201925278,0.11618935316801071,400
02/11/2022,21:00,0.11618371307849884,0.1161893904209137,0.11607170850038528,0.11608806252479553,215
02/11/2022,22:00,0.11608722805976868,0.11611318588256836,0.11605502665042877,0.11607655137777328,870
02/11/2022,23:00,0.11607792228460312,0.11610300838947296,0.11606941372156143,0.11608042567968369,0
02/12/2022,00:00,0.1160796582698822,0.11610333621501923,0.11605527251958847,0.11605551838874817,0
02/12/2022,01:00,0.11605504900217056,0.11610472947359085,0.11605504900217056,0.11606881767511368,0
02/12/2022,02:00,0.11607011407613754,0.11609809845685959,0.11606279760599136,0.11608490347862244,0
02/12/2022,03:00,0.11608568578958511,0.11608874797821045,0.11605964601039886,0.11607448756694794,0
02/12/2022,04:00,0.11607459932565689,0.11609499901533127,0.11605803668498993,0.11606673896312714,0
02/12/2022,05:00,0.11606599390506744,0.11607778817415237,0.11605533957481384,0.11606134474277496,0
02/12/2022,06:00,0.11606374382972717,0.11607629805803299,0.11605139076709747,0.11607001721858978,0
02/12/2022,07:00,0.11607234925031662,0.11609639972448349,0.11605238169431686,0.1160597875714302,0
02/12/2022,08:00,0.11606042087078094,0.11609778553247452,0.11604540050029755,0.11605753004550934,0
02/12/2022,09:00,0.11605680733919144,0.11609458178281784,0.11605309695005417,0.11608534306287766,0
02/12/2022,10:00,0.11608527600765228,0.11608527600765228,0.11604827642440796,0.11606110632419586,0
02/12/2022,11:00,0.11606277525424957,0.1161041110754013,0.11605031043291092,0.11609665304422379,0
02/12/2022,12:00,0.11609628051519394,0.11610545217990875,0.11605557054281235,0.1160740926861763,0
02/12/2022,13:00,0.11607342958450317,0.11608640104532242,0.11605508625507355,0.11605578660964966,0
02/12/2022,14:00,0.11605604737997055,0.11608822643756866,0.11604531109333038,0.11604862660169601,0
02/12/2022,15:00,0.11604924499988556,0.11607076972723007,0.11604179441928864,0.11605316400527954,0
02/12/2022,16:00,0.11605501174926758,0.1161007285118103,0.11604585498571396,0.11609919369220734,0
02/12/2022,17:00,0.11609957367181778,0.11610183119773865,0.1136905699968338,0.11458638310432434,0
02/12/2022,18:00,0.11458463221788406,0.11459451913833618,0.11456167697906494,0.11457237601280212,217
02/12/2022,19:00,0.11456982791423798,0.11458226293325424,0.11455412954092026,0.11458226293325424,0
02/12/2022,20:00,0.11458168178796768,0.11461183428764343,0.11455623805522919,0.1145666241645813,0
02/12/2022,21:00,0.11456756293773651,0.11459621787071228,0.11454800516366959,0.11455219984054565,4525
02/12/2022,22:00,0.11455754190683365,0.11457939445972443,0.1145448163151741,0.11457939445972443,4093
02/12/2022,23:00,0.11457964777946472,0.11457964777946472,0.11455443501472473,0.11455443501472473,4445
02/13/2022,00:00,0.11455509811639786,0.11458215862512589,0.11454594135284424,0.11455269902944565,4592
02/13/2022,01:00,0.11455091089010239,0.1145622581243515,0.11454810947179794,0.11455261707305908,4065
02/13/2022,02:00,0.11455263197422028,0.1145830899477005,0.11454758793115616,0.11456654965877533,4984
02/13/2022,03:00,0.11456701904535294,0.11458192765712738,0.11455133557319641,0.11456682533025742,3985
02/13/2022,04:00,0.11456845700740814,0.1145915687084198,0.11455292254686356,0.11455292254686356,3583
02/13/2022,05:00,0.11455953866243362,0.11458266526460648,0.11454854160547256,0.11458266526460648,5037
02/13/2022,06:00,0.11458012461662292,0.11458012461662292,0.11455100029706955,0.11456558853387833,4099
02/13/2022,07:00,0.11456789076328278,0.1145801693201065,0.11414980888366699,0.11445862799882889,4657
02/13/2022,08:00,0.11446017771959305,0.11459212005138397,0.11446017771959305,0.11455614864826202,4355
02/13/2022,09:00,0.11455617100000381,0.1145932599902153,0.11454999446868896,0.11454999446868896,4444
02/13/2022,10:00,0.11455001682043076,0.11458084732294083,0.11375173181295395,0.1145685687661171,4654
02/13/2022,11:00,0.11456059664487839,0.11459953337907791,0.11455213278532028,0.11456118524074554,4709
02/13/2022,12:00,0.11456096172332764,0.11459521949291229,0.11455798894166946,0.11456868797540665,4394
02/13/2022,13:00,0.11456833779811859,0.12856000661849976,0.10097169876098633,0.12856000661849976,3772
02/13/2022,14:00,0.1285596787929535,0.1285596787929535,0.11465656757354736,0.11467650532722473,4410
02/13/2022,15:00,0.11467446386814117,0.1146860271692276,0.11465699970722198,0.11466224491596222,4567
02/13/2022,16:00,0.11466291546821594,0.11468198895454407,0.11465251445770264,0.11466199159622192,5060
02/13/2022,17:00,0.11466233432292938,0.11467695981264114,0.11465056985616684,0.11466005444526672,1369
02/13/2022,18:00,0.11466095596551895,0.1146778017282486,0.11465589702129364,0.11466122418642044,0
02/13/2022,19:00,0.11465927958488464,0.11467470228672028,0.11465150117874146,0.11466649174690247,0
02/13/2022,20:00,0.11466693133115768,0.11468974500894547,0.11465602368116379,0.11466699093580246,0
02/13/2022,21:00,0.1146678552031517,0.11467724293470383,0.11366431415081024,0.11367256194353104,0
02/13/2022,22:00,0.11367252469062805,0.1145632416009903,0.1136559247970581,0.1145632416009903,0
02/13/2022,23:00,0.11456558108329773,0.11459070444107056,0.11455342173576355,0.11455380171537399,0
02/14/2022,00:00,0.11455192416906357,0.11457263678312302,0.1131594181060791,0.1131594181060791,0
02/14/2022,01:00,0.11315959692001343,0.1131875142455101,0.11314457654953003,0.11314457654953003,0
02/14/2022,02:00,0.1131426990032196,0.11315358430147171,0.11273816227912903,0.11273816227912903,0
02/14/2022,03:00,0.1127382218837738,0.11275742202997208,0.11273731291294098,0.11273731291294098,0
02/14/2022,04:00,0.11273782700300217,0.11275340616703033,0.11273697018623352,0.11274270713329315,309
02/14/2022,05:00,0.11274177581071854,0.11274953186511993,0.11272291839122772,0.11272763460874557,0
02/14/2022,06:00,0.11272767931222916,0.11278092861175537,0.1127210408449173,0.11275113373994827,67
02/14/2022,07:00,0.11275213956832886,0.11277787387371063,0.11272542923688889,0.11273366212844849,48
02/14/2022,08:00,0.11273377388715744,0.11276213824748993,0.11272673308849335,0.11275848746299744,0
02/14/2022,09:00,0.11275707185268402,0.11276943236589432,0.11275257915258408,0.11275745928287506,0
02/14/2022,10:00,0.11275860667228699,0.11277712881565094,0.11274749785661697,0.11276070773601532,0
02/14/2022,11:00,0.11276128143072128,0.11276578903198242,0.11274413019418716,0.11274448782205582,0
02/14/2022,12:00,0.11274706572294235,0.11275526136159897,0.1112467423081398,0.11125371605157852,0
02/14/2022,13:00,0.1112528070807457,0.11125904321670532,0.11124780029058456,0.11125179380178452,443
02/14/2022,14:00,0.1112513542175293,0.11126409471035004,0.1112479716539383,0.11125820875167847,70
02/14/2022,15:00,0.11125990748405457,0.11127306520938873,0.11124221980571747,0.11125573515892029,0
02/14/2022,16:00,0.11126555502414703,0.11126688122749329,0.11124825477600098,0.11124825477600098,0
02/14/2022,17:00,0.11124691367149353,0.11126983910799026,0.11124322563409805,0.11124952882528305,317
02/14/2022,18:00,0.11125148832798004,0.11125993728637695,0.11124398559331894,0.11125063896179199,0
02/14/2022,19:00,0.11124850809574127,0.11126728355884552,0.11124491691589355,0.11125469207763672,0
02/14/2022,20:00,0.11125560849905014,0.11126904934644699,0.11125081777572632,0.11125960201025009,0
02/14/2022,21:00,0.11125826090574265,0.11126439273357391,0.11124850064516068,0.11124850064516068,0
02/14/2022,22:00,0.11124839633703232,0.11126766353845596,0.11124839633703232,0.1112499013543129,3471
02/14/2022,23:00,0.11125141382217407,0.11126263439655304,0.11123640090227127,0.11125530302524567,0
02/15/2022,00:00,0.11125727742910385,0.11125727742910385,0.11124143749475479,0.11125154048204422,1689
02/15/2022,01:00,0.11125174164772034,0.11126434803009033,0.11124250292778015,0.11126212030649185,4935
02/15/2022,02:00,0.11126256734132767,0.11127150803804398,0.11124001443386078,0.11124292761087418,79
02/15/2022,03:00,0.1112411692738533,0.11125955730676651,0.11123873293399811,0.11124594509601593,732
02/15/2022,04:00,0.1112455204129219,0.11126051098108292,0.11124212294816971,0.11125162243843079,0
02/15/2022,05:00,0.11125154793262482,0.11126195639371872,0.11124441027641296,0.11125285178422928,0
02/15/2022,06:00,0.11125262081623077,0.11125796288251877,0.11124653369188309,0.11124918609857559,0
02/15/2022,07:00,0.11124980449676514,0.1112576574087143,0.11124328523874283,0.11124686896800995,0
02/15/2022,08:00,0.1112455427646637,0.11126147210597992,0.1112455427646637,0.11124943941831589,0
02/15/2022,09:00,0.11124944686889648,0.11127305775880814,0.11124944686889648,0.11125871539115906,0
02/15/2022,10:00,0.11125878989696503,0.1112702414393425,0.11125098168849945,0.11125817894935608,0
02/15/2022,11:00,0.11125972121953964,0.11126503348350525,0.11125021427869797,0.11125490069389343,0
02/15/2022,12:00,0.111256442964077,0.11126214265823364,0.11124609410762787,0.1112508624792099,0
02/15/2022,13:00,0.11125157028436661,0.11126570403575897,0.1112510934472084,0.11125767230987549,0
02/15/2022,14:00,0.1112586259841919,0.11127059161663055,0.11124701797962189,0.11126475036144257,0
02/15/2022,15:00,0.11126168072223663,0.11126711219549179,0.11125698685646057,0.1112593337893486,0
02/15/2022,16:00,0.11126145720481873,0.11126929521560669,0.11124870181083679,0.11125428974628448,0
02/15/2022,17:00,0.11125453561544418,0.11126197874546051,0.11124715209007263,0.11126197874546051,0
02/15/2022,18:00,0.1112612709403038,0.1112716943025589,0.11125106364488602,0.11126263439655304,0
02/15/2022,19:00,0.11126280575990677,0.11127699166536331,0.11125043034553528,0.11126305907964706,0
02/15/2022,20:00,0.11126270145177841,0.1112775057554245,0.11124862730503082,0.11126942187547684,0
02/15/2022,21:00,0.11127752810716629,0.11127752810716629,0.11124387383460999,0.11125399172306061,0
02/15/2022,22:00,0.11125341802835464,0.11126381903886795,0.11125247925519943,0.11125665158033371,0
02/15/2022,23:00,0.11125653982162476,0.11126314103603363,0.1112520843744278,0.11125743389129639,0
02/16/2022,00:00,0.111256904900074,0.11125867813825607,0.11124961823225021,0.11125867813825607,0
02/16/2022,01:00,0.11125810444355011,0.11126047372817993,0.11025000363588333,0.11025350540876389,0
02/16/2022,02:00,0.11025398224592209,0.11026489734649658,0.11025392264127731,0.11026489734649658,0
02/16/2022,03:00,0.11026370525360107,0.11026817560195923,0.11025205999612808,0.11025644093751907,0
02/16/2022,04:00,0.11025581508874893,0.11026018857955933,0.11024757474660873,0.1102563887834549,0
02/16/2022,05:00,0.11025550961494446,0.11026161164045334,0.11025145649909973,0.11025507003068924,0
02/16/2022,06:00,0.11025390028953552,0.11026127636432648,0.11025282740592957,0.11025934666395187,0
02/16/2022,07:00,0.11025900393724442,0.1102616935968399,0.11025245487689972,0.11025701463222504,0
02/16/2022,08:00,0.11025727540254593,0.1102663055062294,0.11025619506835938,0.11026126146316528,0
02/16/2022,09:00,0.11026052385568619,0.11026671528816223,0.11025892943143845,0.11026303470134735,252
02/16/2022,10:00,0.1102604791522026,0.11026813834905624,0.11026043444871902,0.11026813834905624,53
02/16/2022,11:00,0.11026635020971298,0.11027093231678009,0.11026216298341751,0.1102697029709816,546
02/16/2022,12:00,0.11026564985513687,0.11027249693870544,0.11026217043399811,0.11026600748300552,366
02/16/2022,13:00,0.11026693135499954,0.11027432978153229,0.11025909334421158,0.1102648600935936,52
02/16/2022,14:00,0.11026507616043091,0.11027199774980545,0.11025882512331009,0.1102636456489563,0
02/16/2022,15:00,0.11026425659656525,0.11027103662490845,0.11025518923997879,0.11026183515787125,732
02/16/2022,16:00,0.11026106029748917,0.11026106029748917,0.11023218929767609,0.11025100946426392,0
02/16/2022,17:00,0.11025023460388184,0.11025388538837433,0.11023508012294769,0.11024733632802963,160
02/16/2022,18:00,0.1102476492524147,0.11025594919919968,0.11022771894931793,0.11023576557636261,309
